frame_id,total_time_elapsed,dt,x,y,z,yaw,qx,qy,qz,qw,vx,vy,speed,omega
odom,0.000000,0.000000,-0.0007113801760150092,-0.02563164901680979,-4.295338794063697e-40,-0.6392286221618804,0.0,0.0,-0.3142004276460388,0.9493566723139656,0.07200846830607155,0.002768912754380902,0.07206168458777441,-0.009095418069274105
odom,0.296266,0.296266,0.03060332606979952,-0.04690433545974987,2.1337342827346458e-44,-0.6390273081482563,0.0,0.0,-0.3141048666534549,0.9493882939791365,0.2502937221933538,0.00894828289355319,0.25045362671789523,-0.002806420161743912
odom,0.431310,0.135045,0.0602601898592934,-0.06907070772288625,1.820130295869555e-42,-0.6412324194984461,0.0,0.0,-0.31515142897529724,0.9490413988940778,0.2949190332979412,0.0027917636708689754,0.2949322467038593,0.000543205188594348
odom,0.531342,0.100032,0.08981550772454834,-0.09127214015928282,-1.4363454500855232e-40,-0.6441492057274316,0.0,0.0,-0.31653516877680027,0.9485807751200962,0.36096502408397657,-0.0004230282646471512,0.3609652719651275,-0.025761918186909566
odom,0.631358,0.100016,0.11999787166124976,-0.11431713266760216,-5.247652291014793e-43,-0.6498170356771329,0.0,0.0,-0.31922209138424,0.9476799335072321,0.37022393532774606,-0.003999774798198,0.37024554080771777,-0.035010618738338356
odom,0.734753,0.103395,0.14988779539371325,-0.13838882712075962,1.9907597127154206e-40,-0.6640209263796049,0.0,0.0,-0.3259443555366146,0.9453889554536911,0.35750324854638094,-0.011403592055581845,0.3576850774535968,-0.12218647514868286
odom,0.831390,0.096637,0.17895312520853435,-0.1623355418002114,2.0361477243466194e-40,-0.6826924029369863,0.0,0.0,-0.33475592729029785,0.9423048705933833,0.36446707311962423,-0.016698995687690798,0.3648494262642646,-0.16352009772134235
odom,0.931406,0.100016,0.2089613461408352,-0.1852532463283399,-2.2654840165032226e-42,-0.7106102973281474,0.0,0.0,-0.3478764706217193,0.9375403784305911,0.3725321706763003,0.014569322148957429,0.372816956879212,-0.19988913925702204
odom,1.031423,0.100017,0.2359920359660418,-0.20759655620420536,-1.1449597460569126e-40,-0.7435831129901209,0.0,0.0,-0.3632851678491842,0.9316779952434157,0.35933882653944377,0.01068367906741518,0.35949761231079125,-0.2686608783394377
odom,1.131439,0.100016,0.2599463502071054,-0.230448056263214,4.313744665235734e-40,-0.7836698224162251,0.0,0.0,-0.3818849001433919,0.9242098912273508,0.3452556340367634,0.007368046092087764,0.3453342452426962,-0.34007318064142283
odom,1.231455,0.100016,0.28339993093222793,-0.25460772092183065,2.2625597164672495e-42,-0.8282589127734243,0.0,0.0,-0.40239312904006225,0.9154669681104545,0.35162893832661435,0.0067588011551590966,0.3516938891447461,-0.3978831473079771
odom,1.331472,0.100016,0.3034633341332942,-0.28223765611352236,-2.0228303385099815e-42,-0.8750669566033662,0.0,0.0,-0.4237065820702673,0.9057994989567679,0.3487893606491892,-0.019974813927251485,0.3493608611357295,-0.41887413073154117
odom,1.431489,0.100018,0.32518960717115897,-0.31307340923202115,1.7154596292424896e-40,-0.9175716523614215,0.0,0.0,-0.44285981651151235,0.8965908670733768,0.3858818166421294,-0.023110076167185477,0.38657321691431634,-0.44321733431449545
odom,1.531506,0.100016,0.3443549086585419,-0.3454251536520586,4.188611414291003e-40,-0.9693335415590894,0.0,0.0,-0.4659135340261935,0.8848302542359314,0.380725667862452,-0.024967153820874256,0.38154343519345907,-0.48031176207727627
odom,1.631527,0.100022,0.36510780243389085,-0.3777956195802955,4.533915575430635e-42,-1.0147708873063874,0.0,0.0,-0.4858937412253767,0.874017890113244,0.38637642697680935,0.0012579925624241618,0.3863784749033683,-0.4314552549020472
odom,1.734790,0.103262,0.38506615012770923,-0.41654699171882215,-5.1670270112299504e-42,-1.06684430199452,0.0,0.0,-0.5084830313412275,0.8610720102511963,0.430492546268114,-0.011929135639211904,0.4306577953195588,-0.5180874600586792
odom,1.831573,0.096783,0.40160888150027657,-0.4523390542022415,3.1281693611478956e-44,-1.1127268100257064,0.0,0.0,-0.5281015686046727,0.84918121342696,0.41642640468905984,-0.009512664902957279,0.41653504212228365,-0.46120275964552304
odom,1.934785,0.103212,0.41948205629786584,-0.48982444734665476,6.848633549641368e-40,-1.1604292297172771,0.0,0.0,-0.5482034414829989,0.8363450165728233,0.4057608000151147,0.010677894357190023,0.40590127402708315,-0.4741397504270145
odom,2.034762,0.099977,0.43340963106214103,-0.5269883059556435,-5.703648799687126e-41,-1.2093960703829076,0.0,0.0,-0.5685136836435905,0.8226738062622363,0.4045726631326667,-0.004326477769054557,0.404595796028758,-0.4545319367296361
odom,2.131644,0.096882,0.4467242236329404,-0.5667391557143848,-6.654399623467235e-42,-1.2556367521277034,0.0,0.0,-0.5873805451757413,0.8093108767025493,0.4352149927553054,-0.00990558120551581,0.4353277046754773,-0.4624378249083723
odom,2.199951,0.068307,0.4564684674950379,-0.5956414042576496,1.5001146425480412e-41,-1.290935942416801,0.0,0.0,-0.6015723283536191,0.7988183358932152,0.4565460971118126,0.009754221803229894,0.4566502859202162,-0.4983891830007181
odom,2.296685,0.096734,0.4657200761834867,-0.635971174934989,2.3980805724019566e-40,-1.3411341628547504,0.0,0.0,-0.6214303778730798,0.7834693902486053,0.4401397590018308,0.010548527333401262,0.4402661455109775,-0.4907929645311734
odom,2.396709,0.100024,0.46500530020712183,-0.6759085307182479,-1.7486004542355484e-41,-1.391395566809715,0.0,0.0,-0.6409212187124387,0.767606664512602,0.419686172674773,-0.03516887960336467,0.4211571365024643,-0.5063034499265567
odom,2.466727,0.070018,0.4683631903363246,-0.7073900416454441,1.730737992472709e-40,-1.430212106355316,0.0,0.0,-0.6556974930476935,0.7550237066549433,0.4416776394332383,-0.023472343404143614,0.4423009021923872,-0.5263022620618119
odom,2.566747,0.100020,0.47069676244268077,-0.7497251804079738,3.272953518409046e-40,-1.4804608895803182,0.0,0.0,-0.6744580699547317,0.7383131529865483,0.42677581707252477,-0.019346526210292214,0.4272140986839346,-0.4855783751984572
odom,2.666759,0.100013,0.47469051448671995,-0.7892989548851767,1.4778861977308981e-40,-1.5318068407358687,0.0,0.0,-0.6931884273761526,0.720756411106954,0.41571180231454957,0.008677889607252073,0.4158023669384853,-0.49946912442722063
odom,2.766771,0.100011,0.4762567916537023,-0.8333142747943237,-1.897494216319876e-40,-1.576871732188091,0.0,0.0,-0.709251495599,0.7049555418539396,0.44241444866035323,0.01709930418733652,0.44274476912453226,-0.41406722547639296
