t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
112.504399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001035,-0.002192,0.478961,-0.588823,-1.591462,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
112.524399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001035,-0.002192,0.478961,-0.588823,-1.591462,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
112.544399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001094,-0.000669,0.478874,-0.588797,-1.591493,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.564399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001094,-0.000669,0.478874,-0.588797,-1.591493,0.000000,0.000000,0.560000,0.000000,0.000000,0.040000,0.000000,0.000000,12.700000
112.584399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009491,-0.002254,0.478815,-0.588616,-1.592031,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.604399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004379,-0.001425,0.478687,-0.588560,-1.592121,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
112.624399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004379,-0.001425,0.478687,-0.588560,-1.592121,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
112.644399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001755,0.001373,0.478560,-0.588594,-1.592138,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
112.664399,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001755,0.001373,0.478560,-0.588594,-1.592138,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
112.684399,0.000000,0.000000,0.000000,0.000000,0.000000,0.014885,0.007196,0.479029,-0.589157,-1.591455,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
112.704399,0.000000,0.000000,0.000000,0.000000,0.000000,0.009316,0.008001,0.479115,-0.589359,-1.591632,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.724399,0.000000,0.000000,0.000000,0.000000,0.000000,0.009316,0.008001,0.479115,-0.589359,-1.591632,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
112.744399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004697,0.007427,0.479182,-0.589492,-1.591935,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.764399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004697,0.007427,0.479182,-0.589492,-1.591935,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.784399,0.000000,0.000000,0.000000,0.000000,0.000000,0.003187,0.006100,0.479388,-0.589551,-1.592099,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.804399,0.000000,0.000000,0.000000,0.000000,0.000000,0.002265,0.005492,0.479543,-0.589643,-1.592331,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.824399,0.000000,0.000000,0.000000,0.000000,0.000000,0.002265,0.005492,0.479543,-0.589643,-1.592331,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.844399,0.000000,0.000000,0.000000,0.000000,0.000000,0.001904,0.005744,0.479439,-0.589682,-1.592617,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.864399,0.000000,0.000000,0.000000,0.000000,0.000000,0.001904,0.005744,0.479439,-0.589682,-1.592617,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.884399,0.000000,0.000000,0.000000,0.000000,0.000000,0.007904,-0.007696,0.479441,-0.588211,-1.592464,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
112.904399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004781,-0.006291,0.479514,-0.588038,-1.592622,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.924399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004781,-0.006291,0.479514,-0.588038,-1.592622,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
