frame_id,total_time_elapsed,dt,x,y,z,yaw,qx,qy,qz,qw,vx,vy,speed,omega
map,6.367151,0.067113,-1.140753056700262,-2.69598036066796,0.0,-1.649647211522486,0.0,0.0,-0.7344280772800943,0.6786865250634226,0.5794832322577775,-0.05459457644171797,0.5820492970915538,0.6987396584605444
map,6.427161,0.060009,-1.1463532553090785,-2.730929452377066,0.0,-1.6068219982729148,0.0,0.0,-0.7197283790905786,0.6942557600277065,0.5735015719281561,-0.07409713917502184,0.5782684835247279,0.6798934456752298
map,6.500078,0.072917,-1.1545860349044923,-2.779845797116951,0.0,-1.5528557574156538,0.0,0.0,-0.700735468279315,0.7134211964158124,0.5758683995960524,-0.06093115686723475,0.5790829124836082,0.6846684090868623
map,6.567183,0.067105,-1.151826152263967,-2.8198009881334283,0.0,-1.503790154157866,0.0,0.0,-0.683024142007577,0.7303957977937807,0.5700044227854996,-0.05286927537039264,0.5724510479274372,0.714580612925286
map,6.632192,0.065008,-1.143234725957019,-2.855778217277151,0.0,-1.4595505235489477,0.0,0.0,-0.6667021489913348,0.7453242546236745,0.5283854745497238,-0.013018805615132995,0.5285458343557174,0.6575686470735035
map,6.699903,0.067712,-1.1396364723947146,-2.893562229950649,0.0,-1.4126637062759428,0.0,0.0,-0.6490476092191141,0.7607477906421761,0.5390546887432422,-0.02935786383607364,0.5398535371979063,0.7033596727254336
map,6.762209,0.062306,-1.1331127344432863,-2.932741258812217,0.0,-1.3589426884572244,0.0,0.0,-0.6283818678656062,0.7779050251397864,0.5442748882749195,-0.04477760479222845,0.5461137133396351,0.7002705751883288
map,6.832219,0.070010,-1.1258369171462244,-2.977528523079057,0.0,-1.3117371997558707,0.0,0.0,-0.6098478547814653,0.7925185133600633,0.5558242459236127,-9.136383559007815e-05,0.5558242534325963,0.6930333985446181
map,6.900140,0.067921,-1.1159335027110608,-3.014654088950018,0.0,-1.2669802804932353,0.0,0.0,-0.591961293338278,0.8059663933373855,0.559448815178643,-0.019519906112528736,0.5597892492174438,0.6930395213935151
map,6.967237,0.067097,-1.1006390483064052,-3.0448637954347824,0.0,-1.222013567317976,0.0,0.0,-0.5736923778585388,0.8190708489422729,0.5354957185993461,-0.03036850056772257,0.5363561414442477,0.6778561030412176
map,7.027246,0.060009,-1.0862144587102769,-3.07570487341502,0.0,-1.183478883262206,0.0,0.0,-0.5578055533154688,0.8299716649925006,0.5401321001184773,0.0021388444955644905,0.5401363348583142,0.6724222332163436
map,7.100144,0.072898,-1.0787069730961703,-3.1149272152140806,0.0,-1.1422365699256287,0.0,0.0,-0.5405731963170094,0.8412969864581782,0.5356864117064993,-0.030427436804438046,0.5365498677639136,0.6535561368250957
map,7.167264,0.067121,-1.06416873845335,-3.149351837490674,0.0,-1.0996998851058042,0.0,0.0,-0.5225592953930345,0.8526029455721669,0.536451178682836,-0.050679358011254005,0.5388397391049001,0.6360283796974406
map,7.227272,0.060008,-1.055386524031833,-3.1786191087872844,0.0,-1.0684065912871732,0.0,0.0,-0.5091554979288835,0.8606745487864683,0.4899199021261249,0.017216507279376545,0.4902223155081505,0.6589988499155436
map,7.297282,0.070010,-1.0364542237365637,-3.210508936795023,0.0,-1.0220667987644059,0.0,0.0,-0.48907887969170133,0.8722395596620863,0.5075196937052765,-0.005628198880246784,0.5075509000300692,0.6524721125931431
map,7.367292,0.070010,-1.014505174117906,-3.240162705261552,0.0,-0.9750339034088302,0.0,0.0,-0.4684335644937669,0.8834987241958326,0.5090876585850996,0.0021774434443396174,0.5090923151881319,0.6728879343309779
map,7.432300,0.065008,-1.0000722138195333,-3.275569694620223,0.0,-0.9317863191730882,0.0,0.0,-0.44922094777841787,0.8934206960201112,0.5538385933442113,-0.005711779056384977,0.5538680455645402,0.6952456534044583
map,7.500137,0.067837,-0.9772570519582429,-3.305798595579219,0.0,-0.8893000476025004,0.0,0.0,-0.43014196169577196,0.9027612601283426,0.5483756609616477,-0.013119204998690839,0.5485325688370032,0.641281689875357
map,7.567319,0.067182,-0.9618331676772698,-3.333465730298367,0.0,-0.8468785264781167,0.0,0.0,-0.41089838849368887,0.9116811472950889,0.5221445397075856,-0.01948980036813268,0.5225081555964807,0.6827371240769311
map,7.632331,0.065012,-0.9342056624777093,-3.35871326855234,0.0,-0.8016187448983787,0.0,0.0,-0.39016369606901796,0.9207455078737897,0.5400329212093493,0.01441015111091513,0.5402251460686949,0.6874353574974666
map,7.700595,0.068264,-0.9066652260174322,-3.3853354367539916,0.0,-0.7579518977575466,0.0,0.0,-0.3699692750293413,0.9290439900964128,0.5456334219383937,0.004499910740711391,0.5456519773013524,0.6668575293112835
map,7.767356,0.066761,-0.8797985717396786,-3.413220005862468,0.0,-0.7082197145810687,0.0,0.0,-0.3467555884526208,0.9379555223340159,0.5307144659937882,-0.00740864659312501,0.5307661749390343,0.708977457944297
map,7.832369,0.065013,-0.8501587057908471,-3.4350831328132685,0.0,-0.6646030761541107,0.0,0.0,-0.3262195207085969,0.9452940411896467,0.5396416669682181,0.006193819634972805,0.5396772110529662,0.6644783900883247
map,7.900198,0.067829,-0.8227511864035597,-3.4608585234710465,0.0,-0.6239805587054282,0.0,0.0,-0.3069534408323792,0.9517245321841625,0.5448607833806025,-0.005890802873481054,0.5448926268767252,0.6643105387908318
map,7.967394,0.067196,-0.7909349586081504,-3.482937012562108,0.0,-0.5761159110791106,0.0,0.0,-0.28409073482493147,0.9587974000729406,0.5584711204072477,-0.008080989615418423,0.5585295826740881,0.7024669215570973
map,8.027405,0.060011,-0.7611275633870891,-3.501306154078553,0.0,-0.5329980492284232,0.0,0.0,-0.2633556707567281,0.9646988082714075,0.565881487101743,0.0028904042079446355,0.5658888688434908,0.714487057022174
map,8.097418,0.070014,-0.7258958517947394,-3.5213394885447933,0.0,-0.4845088282425463,0.0,0.0,-0.23989181857163006,0.9707996267934986,0.5657230982653438,-0.004682326372189823,0.565742475063695,0.7281149350769667
map,8.167432,0.070014,-0.6877662170274799,-3.5370102573747757,0.0,-0.43991866424774034,0.0,0.0,-0.21818993522383306,0.9759063234588756,0.5535360346210695,0.009037224750290573,0.5536098021668376,0.6802391783869886
map,8.232444,0.065012,-0.6507400125579366,-3.549516540690855,0.0,-0.3981727816561273,0.0,0.0,-0.19777385019217572,0.9802476749169889,0.5252362092995871,0.008552353469552614,0.5253058331194009,0.6680844952519223
map,8.300594,0.068150,-0.6162422007774102,-3.5636588742213484,0.0,-0.35295143698855236,0.0,0.0,-0.17556112664988516,0.9844685321580487,0.5323622424225742,-0.02096735774347082,0.5327749874458583,0.6731915693475898
map,8.366163,0.065570,-0.5767196105287151,-3.5749106977725083,0.0,-0.30961189566409886,0.0,0.0,-0.15418837060615248,0.9880414699646062,0.518878889421356,-0.006022302497462595,0.5189138367923047,0.6570898703202275
map,8.432482,0.066318,-0.5406433706282845,-3.5836493313009745,0.0,-0.26608286786827684,0.0,0.0,-0.13264930838335337,0.9911630345132015,0.5354365400521975,0.012408636234743625,0.5355803046007898,0.6851472593453161
map,8.500144,0.067662,-0.5074851342868649,-3.5980038802849146,0.0,-0.22197303723414713,0.0,0.0,-0.11075880345415481,0.993847315968305,0.5257143269875582,-0.005249549701555593,0.5257405361697444,0.6556962681561207
map,8.567502,0.067358,-0.475522980519127,-3.6046289199134245,0.0,-0.18006401163844998,0.0,0.0,-0.08991042543510047,0.9959498558652836,0.49390977557138893,-0.012202072343078123,0.4940604790655143,0.631135341157708
map,8.632511,0.065009,-0.4415052308869236,-3.6166031134136416,0.0,-0.1404618785819124,0.0,0.0,-0.07017321919104676,0.9975348211006798,0.5163801537985975,-0.029351484789918003,0.5172136627124577,0.6767044833520126
map,8.700259,0.067748,-0.4027597060824295,-3.62419799878814,0.0,-0.09672288784538119,0.0,0.0,-0.04834259460042304,0.9988308132748505,0.5205327474101554,-0.021907649190144516,0.5209935567925991,0.6229860060283506
map,8.762528,0.062269,-0.3654543404366395,-3.621190801050168,0.0,-0.05671435436731154,0.0,0.0,-0.028353376862681755,0.9995979621930423,0.5349048162900637,0.0011747909549108902,0.5349061063626911,0.6598932855448295
map,8.832537,0.070009,-0.323473446281088,-3.6167341171095093,0.0,-0.004435059682407982,0.0,0.0,-0.002217528023776633,0.9999975412817093,0.5440666667194423,0.005963615016592839,0.5440993498794782,0.676340415149005
map,8.900272,0.067736,-0.2857987226920822,-3.6162314936714557,0.0,0.04031678108423464,0.0,0.0,0.02015702530687685,0.9997968265256586,0.5375749769720417,-0.010819898242252494,0.537683853267386,0.6583353622263249
map,8.967555,0.067283,-0.2483777979232744,-3.611705477020644,0.0,0.09004402735528828,0.0,0.0,0.04500680541931511,0.9989866803245917,0.5456531174336545,0.012126698043589165,0.5457878538136461,0.7042452340267764
map,9.032563,0.065008,-0.21516176407484666,-3.6068976267873354,0.0,0.13567012974705306,0.0,0.0,0.06778305191460476,0.9977000841300666,0.5089738242351913,0.010442025134283483,0.5090809264208397,0.6828075725434941
map,9.100154,0.067591,-0.16972230827961599,-3.601735909580575,0.0,0.18305023627411296,0.0,0.0,0.09139738965786455,0.9958144993741196,0.5253560107686364,0.006257386928388453,0.5253932745495579,0.6754437265853743
map,9.167580,0.067426,-0.1307874185202511,-3.592441962838862,0.0,0.22941017053197987,0.0,0.0,0.1144537166492982,0.993428581602705,0.5417200433607134,0.005806855349527814,0.5417511651559077,0.7071914104936043
map,9.232589,0.065009,-0.09524650666683376,-3.5817354984807714,0.0,0.27392500142036835,0.0,0.0,0.13653469514420274,0.9906352896106011,0.544312744815805,0.013903549345611003,0.5444902871983315,0.6769538762331704
map,9.300115,0.067526,-0.05056604334524928,-3.5721060301266614,0.0,0.314427591922938,0.0,0.0,0.15656697514128684,0.9876673439448668,0.5538753518374488,0.003999408045493677,0.5538897910575461,0.684325342291809
map,9.367606,0.067491,-0.013874528737236824,-3.558826552362417,0.0,0.36134081666960993,0.0,0.0,0.17968911015602626,0.9837234487859561,0.5545880074487901,0.002924502243014133,0.554595718266368,0.7102952515372939
map,9.432615,0.065009,0.021505945338159638,-3.540884750348374,0.0,0.4058236195755915,0.0,0.0,0.2015222519945376,0.9794839365456945,0.543474453739277,0.02567604156879305,0.5440806383045146,0.6896054911218876
map,9.500160,0.067546,0.055817849601052405,-3.523691195598014,0.0,0.45233671000251047,0.0,0.0,0.2242451151667897,0.9745327743713051,0.5538045649634562,0.023307239787511164,0.5542947984609593,0.7035835499452462
map,9.564940,0.064780,0.09311356578187802,-3.5049710345950738,0.0,0.49551808405979586,0.0,0.0,0.24523204784029262,0.9694644102348763,0.5488996361658599,0.025010577688580993,0.5494691434278453,0.6481120052469486
map,9.632657,0.067716,0.12535993946311086,-3.4851670063072158,0.0,0.5387124459056971,0.0,0.0,0.2661109278766244,0.9639424122138428,0.5433015018198948,0.018618222621769355,0.5436204191284089,0.6752819654690277
map,9.700311,0.067654,0.15689758882977856,-3.464106120458319,0.0,0.5826773294535684,0.0,0.0,0.2872347357810369,0.957860222872209,0.5496284071366793,0.016057785980504273,0.54986292693925,0.6720110861524964
map,9.764840,0.064529,0.1823068287737304,-3.4427216539283947,0.0,0.6259183845527908,0.0,0.0,0.30787543480436935,0.9514266743391319,0.5362928718546831,0.01609605142858342,0.5365343672811045,0.641863208730959
map,9.832721,0.067881,0.2120998000669676,-3.4180296321946138,0.0,0.6714426207107203,0.0,0.0,0.3294502972234522,0.9441729193634919,0.5536396090012138,0.022487033255905738,0.5540960957448348,0.6937495922414871
map,9.900470,0.067749,0.2411128626209007,-3.392666192051544,0.0,0.7166553346905974,0.0,0.0,0.35070861058301045,0.9364846343976683,0.5574644866279075,0.0118730646550911,0.5575909105389186,0.6600121867050164
map,9.962763,0.062293,0.26501322189043464,-3.3682476324875363,0.0,0.7554423461074787,0.0,0.0,0.3688032421447653,0.9295074871046007,0.546311789612729,0.015856082412664445,0.5465418436124904,0.6424599590809261
