frame_id, timestamp, x, y, z, yaw angle, qx, qy, qz, qw, vx, vy, speed, omega
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0557098388672, 0.0018708801362663507, 1.5707726246611948, -0.0002170931364089452, 0.00021634502157286128, 0.7070983680720869, 0.7071151277799067,0.0, -0.0, 0.0, -0.0
map, 0.0, 92.39390563964844, -157.0556182861328, 0.0015354537172243, 1.5707727578192496, -0.00013516065349048227, 0.00013441057877716656, 0.7070984354719152, 0.7071151011105363,-7.735331215901771e-05, 1.140236569233635e-07, 0.00029119522048172734, -2.2951420304494805e-08
map, 0.0, 92.39287567138672, -154.10409545898438, 0.0015859603881835938, 1.5712832858002175, 0.00040398054592843366, -0.0004064196318939173, 0.7072788093504683, 0.7069344789063449,5.901084952230936, -0.001333488392491622, 5.901085127008786, -0.0010073248177886345
map, 0.0, 92.39167022705078, -145.97103881835938, 0.0018530654488131404, 1.5708682321443288, -9.60710583114914e-06, 8.85318624788134e-06, 0.7071322030542053, 0.7070813582842009,8.578936600157249, 1.584069459195854e-05, 8.578936600175249, 5.2948963632105524e-06
map, 0.0, 92.39070129394531, -137.58155822753906, 0.0018479919526726007, 1.5709059158737535, -4.549373457850032e-06, 3.7956606228073397e-06, 0.7071455257052173, 0.7070680345200089,8.314353043147483, 3.6777866534499534e-05, 8.314353043235466, 4.022065693910503e-05
map, 0.0, 92.3897476196289, -129.25437927246094, 0.001843414269387722, 1.5709433332870688, 3.8209889072363953e-07, -1.1352429349908988e-06, 0.7071587539191836, 0.7070548046325918,8.32123861411241, 4.3819604461729444e-05, 8.321238614233156, 3.97060876957068e-05
map, 0.0, 92.3890380859375, -120.92355346679688, 0.002968482905998826, 1.571872643349452, -3.595976496960828e-05, -9.469849649856865e-05, 0.7074872078021724, 0.7067261425300293,8.334097880565954, 0.017649549009368184, 8.334192381768263, -0.04435682881278958
map, 0.0, 92.38665008544922, -112.59078979492188, 0.0018200683407485485, 1.5704349358349725, 8.262174729239052e-07, -8.36043392871133e-06, 0.7069789985947884, 0.707234540640749,8.329738039556908, 0.0030972665949805744, 8.329738618645147, -0.04633821234143013
map, 0.0, 92.38585662841797, -104.26110076904297, 0.0018430709606036544, 1.5707168314363575, 1.0536292731034087e-06, -1.0537130348264867e-06, 0.7070786747736506, 0.7071348864807316,8.330037912144837, 0.00232535288636131, 8.330038236709239, -0.04721342694417104
map, 0.0, 92.38456726074219, -95.93102264404297, 0.0018431091448292136, 1.5707217582843747, 8.653109548844468e-07, -1.2420173112204225e-06, 0.7070804167442563, 0.7071331446442584,8.330003590488614, 0.0022941662754077086, 8.33000390640827, -0.047244723248168675
map, 0.0, 92.38328552246094, -87.60094451904297, 0.0018431091448292136, 1.5707220246004832, 8.65311120269048e-07, -1.2420171955351833e-06, 0.7070805109047237, 0.7071330504907994,8.330003590800724, 0.0022959751291728764, 8.330003907218098, -0.04724649175358006
map, 0.0, 92.38194274902344, -79.27558135986328, 0.0018698120256885886, 1.570707244056433, -2.732968154557263e-05, 2.695547378261942e-05, 0.7070752844671923, 0.7071382754611224,8.199240523968367, 0.0021673426510927522, 8.199240810421847, -0.051673318791996665
map, 0.0, 92.38090515136719, -72.02754974365234, 0.001470108050853014, 1.5707441288375312, 0.00039265480510317487, -0.00039380522901921733, 0.7070882165295316, 0.7071251266817864,8.764730352809345, 0.0021574384689263177, 8.764730618342147, -0.04189539385290544
map, 0.0, 92.379638671875, -63.434574127197266, 0.0018722915556281805, 1.5707190951232846, -2.990070263562212e-05, 2.9526366600252096e-05, 0.7070794745235943, 0.7071340855464253,8.3623035806631, 0.002306050801606429, 8.36230389863199, -0.04723444927202586
map, 0.0, 92.37836456298828, -55.10532760620117, 0.0018426894675940275, 1.570721225652156, 1.3289084443588843e-06, -1.705650336858433e-06, 0.7070802284223169, 0.7071333329504191,8.327349513468496, 0.0023008347655904112, 8.327349831328016, -0.047246683168283406
map, 0.0, 92.3770751953125, -46.77580642700195, 0.001843147212639451, 1.5707217582843747, 8.653109548844468e-07, -1.2420173112204225e-06, 0.7070804167442563, 0.7071331446442584,8.330101819668908, 0.0022844603620134647, 8.330102132916126, -0.04725381544657778
map, 0.0, 92.37583923339844, -38.44572830200195, 0.0018431091448292136, 1.570721225652156, 8.653105455415556e-07, -1.2420176199734456e-06, 0.7070802284232832, 0.7071333329511386,8.330001682256576, 0.0022940868577877786, 8.330001998153874, -0.047245397360819605
map, 0.0, 92.37455749511719, -30.11564826965332, 0.001843147212639451, 1.5707217582843747, 8.653109548844468e-07, -1.2420173112204225e-06, 0.7070804167442563, 0.7071331446442584,8.33000358979293, 0.0023034893990734407, 8.330003908286065, -0.04723926376793401
map, 0.0, 92.37329864501953, -21.78557014465332, 0.001843147212639451, 1.5707226903907558, 8.65311533730484e-07, -1.242016907654353e-06, 0.7070807463058375, 0.707132815107097,8.330003591631588, 0.00229989062824714, 8.330003909128566, -0.047239413570745334
map, 0.0, 92.37184143066406, -13.45560073852539, 0.0018430709606036544, 1.570852652651952, 2.8412316252170237e-06, 7.339900034430968e-07, 0.7071266951034828, 0.707086866702681,8.330008722411083, 0.0035955893875290568, 8.330009498518894, -0.046030363402984574
map, 0.0, 91.34818267822266, -5.260012626647949, 0.0018603515345603228, 1.88176272832298, 0.0009617580334660298, 0.0013614042423978345, 0.808076457782962, 0.5890752583303042,8.2986599021252, 0.6036124403161407, 8.32062244988434, 0.5563947388952704
map, 0.0, 85.74849700927734, 0.5364342927932739, 0.0018808746244758368, 2.6828117568146057, 0.0004636094637913084, 0.0022289954782511723, 0.9738026257302528, 0.22738351471970858,8.344453696360493, 0.7369984801241123, 8.376947046773603, 0.7087548506489761
map, 0.0, 77.56243133544922, 1.9354238510131836, 0.0018513869727030396, 3.0905518397178797, 2.706026245888328e-06, 0.000524122783217229, 0.9996742346347459, 0.025517638907631132,8.333257955207241, 0.13623724861448167, 8.334371527079448, 0.09483867013903081
map, 0.0, 69.23371124267578, 2.038818836212158, 0.0018431853968650103, 3.139813129349402, 1.4642146882138288e-06, 3.787834665569534e-05, 0.9999996034433025, 0.0008897619479684728,8.329764687604346, 0.009910426249382135, 8.329770583159352, -0.03891137178574209
map, 0.0, 60.90369415283203, 2.0370614528656006, 0.0018431091448292136, -3.1413290006418753, -1.4900936987802486e-06, -1.695542199975364e-07, -0.9999999913097659, 0.00013182647382938673,8.330013190722235, 0.0021989856687492705, 8.330013481010804, -0.04732253332508023
map, 0.0, 52.57361602783203, 2.033588409423828, 0.0018432235810905695, -3.141459495535289, -1.490151496389052e-06, 5.325328472638446e-07, -0.9999999977823645, 6.65790264091513e-05,8.330004106483992, 0.0022098933597825923, 8.330004399653223, -0.047328933234074826
map, 0.0, 44.24353790283203, 2.030751943588257, 0.0018431853968650103, -3.1414967797905504, -1.4901288022239898e-06, 2.6624467730496093e-07, -0.9999999988498811, 4.7936899206153226e-05,8.33000208809435, 0.002282080202918415, 8.33000240072855, -0.0472587090050808
map, 0.0, 35.91345977783203, 2.0280258655548096, 0.0018432235810905695, -3.1415007745321852, -1.4901282704280235e-06, 2.662475742098991e-07, -0.999999998943634, 4.593952839094793e-05,8.330003983812082, 0.0022887413625579433, 8.330004298276524, -0.04724967090213134
map, 0.0, 27.583383560180664, 2.0253093242645264, 0.0018431853968650103, -3.1415007745321852, -1.4901282704280235e-06, 2.662475742098991e-07, -0.999999998943634, 4.593952839094793e-05,8.330003983902014, 0.002289692010533973, 8.330004298625111, -0.04724749460017804
map, 0.0, 19.253326416015625, 2.0225937366485596, 0.0018431853968650103, -3.1415015734805123, -1.4901281640688778e-06, 2.662481696225072e-07, -0.9999999989619061, 4.554005422783478e-05,8.330002074544817, 0.002294390718575353, 8.330002390559251, -0.047247461310664415
map, 0.0, 10.928400993347168, 1.8965320587158203, 0.0016595458146184683, -3.0843583922867914, 0.00010302451405965093, -0.0005640183459666437, -0.99959039497035, 0.02861317095806817,8.318679102962982, 0.2535931758200291, 8.32254366472308, 0.1950159629335049
map, 0.0, 3.371809720993042, 0.25275275111198425, 0.0006809234619140625, -2.8822657445466735, 0.0007394360334510508, 0.00041924055194564325, -0.9916050745208611, 0.12930063285301116,4.79147444444858, 0.002369953514468991, 4.791481196024005, -0.0029135518078576782
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
map, 0.0, 2.9778945446014404, 0.14791174232959747, 0.0002633285475894809, -2.8824508342424338, 0.00017613868115080452, 0.0003984082970057701, -0.9916173222268783, 0.12920873231167215,0.0, -0.0, 0.0, -0.0
