t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
-15.908719,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005371,-0.018474,0.448889,-0.564517,-1.425428,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.888719,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002577,-0.014511,0.448918,-0.564121,-1.425605,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.700000
-15.868719,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002577,-0.014511,0.448918,-0.564121,-1.425605,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.848719,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001538,-0.009893,0.448908,-0.563907,-1.425674,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.828719,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000360,-0.006045,0.449028,-0.563793,-1.425678,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.808719,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000360,-0.006045,0.449028,-0.563793,-1.425678,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.788719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000554,-0.004475,0.449087,-0.563718,-1.425782,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.768719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000554,-0.004475,0.449087,-0.563718,-1.425782,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.748719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000821,-0.002747,0.449082,-0.563678,-1.425881,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.728719,0.000000,0.000000,0.000000,0.000000,0.000000,0.003126,-0.000426,0.448722,-0.563755,-1.425823,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.708719,0.000000,0.000000,0.000000,0.000000,0.000000,0.003126,-0.000426,0.448722,-0.563755,-1.425823,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.688720,0.000000,0.000000,0.000000,0.000000,0.000000,0.002343,-0.001416,0.448725,-0.563743,-1.425929,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.700000
-15.668720,0.000000,0.000000,0.000000,0.000000,0.000000,0.002343,-0.001416,0.448725,-0.563743,-1.425929,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.648720,0.000000,0.000000,0.000000,0.000000,0.000000,0.001520,-0.001429,0.448733,-0.563714,-1.426154,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.628720,0.000000,0.000000,0.000000,0.000000,0.000000,0.005843,0.012781,0.449567,-0.564891,-1.426099,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.608720,0.000000,0.000000,0.000000,0.000000,0.000000,0.005843,0.012781,0.449567,-0.564891,-1.426099,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.588720,0.000000,0.000000,0.000000,0.000000,0.000000,0.003539,0.009227,0.449816,-0.565092,-1.426183,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
